frame,servo_angle,motor_speed
frame_00219.png,125,60
frame_00220.png,125,60
frame_00221.png,125,60
frame_00222.png,125,60
frame_00223.png,125,60
frame_00224.png,115.15625,60
frame_00225.png,90.0,60
frame_00226.png,90.0,60
frame_00227.png,90.0,60
frame_00228.png,121.171875,60
frame_00229.png,121.4453125,60
frame_00230.png,121.71875,60
frame_00231.png,119.53125,60
frame_00232.png,90.0,60
frame_00233.png,90.0,60
frame_00234.png,111.0546875,60
frame_00235.png,112.96875,60
frame_00236.png,113.2421875,60
frame_00237.png,113.2421875,60
frame_00238.png,113.515625,60
frame_00239.png,113.515625,60
frame_00240.png,113.515625,60
frame_00241.png,113.515625,60
frame_00242.png,113.515625,60
frame_00243.png,113.515625,60
frame_00244.png,113.515625,60
frame_00245.png,113.515625,60
frame_00246.png,113.7890625,60
frame_00247.png,113.7890625,60
frame_00248.png,113.7890625,60
frame_00249.png,113.7890625,60
frame_00250.png,114.0625,60
frame_00251.png,114.0625,60
frame_00252.png,114.0625,60
frame_00253.png,114.0625,60
frame_00254.png,114.3359375,60
frame_00255.png,114.609375,60
frame_00256.png,90.0,60
frame_00257.png,90.0,60
frame_00258.png,90.0,60
frame_00259.png,90.0,60
frame_00260.png,90.0,60
frame_00261.png,90.0,60
frame_00262.png,90.0,60
frame_00263.png,90.0,60
frame_00264.png,90.0,60
frame_00265.png,90.0,60
frame_00266.png,90.0,60
frame_00267.png,90.0,60
frame_00268.png,90.0,60
frame_00269.png,110.5078125,60
frame_00270.png,112.6953125,60
frame_00271.png,112.6953125,60
frame_00272.png,112.96875,60
frame_00273.png,113.2421875,60
frame_00274.png,113.2421875,60
frame_00275.png,113.515625,60
frame_00276.png,113.515625,60
frame_00277.png,113.515625,60
frame_00278.png,114.609375,60
frame_00279.png,114.609375,60
frame_00280.png,114.8828125,60
frame_00281.png,115.15625,60
frame_00282.png,115.703125,60
frame_00283.png,115.703125,60
frame_00284.png,115.703125,60
frame_00285.png,115.9765625,60
frame_00286.png,115.703125,60
frame_00287.png,115.9765625,60
frame_00288.png,117.6171875,60
frame_00289.png,118.4375,60
frame_00290.png,118.7109375,60
frame_00291.png,118.7109375,60
frame_00292.png,118.7109375,60
frame_00293.png,118.984375,60
frame_00294.png,119.2578125,60
frame_00295.png,119.53125,60
frame_00296.png,119.53125,60
frame_00297.png,119.53125,60
frame_00298.png,119.53125,60
frame_00299.png,119.53125,60
frame_00300.png,119.8046875,60
frame_00301.png,119.8046875,60
frame_00302.png,90.0,60
frame_00303.png,90.0,60
frame_00304.png,90.0,60
frame_00305.png,90.0,60
frame_00306.png,90.0,60
frame_00307.png,91.9140625,60
frame_00308.png,125,60
frame_00309.png,90.0,60
frame_00310.png,90.0,60
frame_00311.png,90.0,60
frame_00312.png,90.0,60
frame_00313.png,90.0,60
frame_00314.png,90.0,60
frame_00315.png,90.0,60
frame_00316.png,90.0,60
frame_00317.png,90.0,60
frame_00318.png,90.0,60
frame_00319.png,90.0,60
frame_00320.png,102.3046875,60
frame_00321.png,125,60
frame_00322.png,125,60
frame_00323.png,125,60
frame_00324.png,125,60
frame_00325.png,125,60
frame_00326.png,125,60
frame_00327.png,125,60
frame_00328.png,125,60
frame_00329.png,90.0,60
frame_00330.png,90.0,60
frame_00331.png,90.0,60
frame_00332.png,90.0,60
frame_00333.png,90.0,60
frame_00334.png,90.0,60
