frame,servo_angle,speed
177,139.0594482421875,100
178,178.5882568359375,100
179,180,100
180,180,100
181,180,100
182,180,100
183,180,100
184,180,100
185,180,100
186,167.2943115234375,100
187,89.6484375,100
188,89.6484375,100
189,89.6484375,100
190,89.6484375,100
191,89.6484375,100
192,89.6484375,100
193,89.6484375,100
194,89.6484375,100
195,89.6484375,100
196,89.6484375,100
197,89.6484375,100
198,89.6484375,100
199,89.6484375,100
200,89.6484375,100
201,89.6484375,100
202,89.6484375,100
203,89.6484375,100
204,89.6484375,100
205,89.6484375,100
206,89.6484375,100
207,89.6484375,100
208,89.6484375,100
209,89.6484375,100
210,89.6484375,100
211,89.6484375,100
212,89.6484375,100
213,89.6484375,100
214,89.6484375,100
215,89.6484375,100
216,89.6484375,100
217,89.6484375,100
218,89.6484375,100
219,89.6484375,100
220,89.6484375,100
221,89.6484375,100
222,89.6484375,100
223,89.6484375,100
224,89.6484375,100
225,89.6484375,100
226,89.6484375,100
227,89.6484375,100
228,89.6484375,100
229,89.6484375,100
230,89.6484375,100
231,89.6484375,100
232,89.6484375,100
233,89.6484375,100
234,89.6484375,100
235,89.6484375,100
236,89.6484375,100
237,89.6484375,100
238,89.6484375,100
239,89.6484375,100
240,89.6484375,100
241,89.6484375,100
242,89.6484375,100
243,89.6484375,100
244,89.6484375,100
245,89.6484375,100
246,89.6484375,100
247,89.6484375,100
248,89.6484375,100
249,89.6484375,100
250,89.6484375,100
251,89.6484375,100
252,89.6484375,100
253,89.6484375,100
254,89.6484375,100
255,89.6484375,100
256,89.6484375,100
257,89.6484375,100
258,89.6484375,100
259,89.6484375,100
260,89.6484375,100
261,89.6484375,100
262,89.6484375,100
263,89.6484375,100
264,89.6484375,100
265,89.6484375,100
266,89.6484375,100
267,89.6484375,100
268,89.6484375,100
269,89.6484375,100
270,89.6484375,100
271,89.6484375,100
272,89.6484375,100
273,89.6484375,100
274,89.6484375,100
275,89.6484375,100
276,89.6484375,100
277,89.6484375,100
278,89.6484375,100
279,89.6484375,100
280,89.6484375,100
281,89.6484375,100
282,89.6484375,100
283,89.6484375,100
284,89.6484375,100
285,89.6484375,100
286,89.6484375,100
287,89.6484375,100
288,89.6484375,100
289,89.6484375,100
290,89.6484375,100
291,89.6484375,100
292,89.6484375,100
293,89.6484375,100
294,89.6484375,100
295,89.6484375,100
296,89.6484375,100
297,89.6484375,100
298,89.6484375,100
299,89.6484375,100
300,89.6484375,100
301,89.6484375,100
302,89.6484375,100
303,89.6484375,100
304,89.6484375,100
305,89.6484375,100
306,89.6484375,100
307,89.6484375,100
308,89.6484375,100
309,89.6484375,100
310,89.6484375,100
311,89.6484375,100
312,89.6484375,100
313,89.6484375,100
314,89.6484375,100
315,89.6484375,100
316,89.6484375,100
317,89.6484375,100
318,89.6484375,100
319,89.6484375,100
320,89.6484375,100
321,89.6484375,100
322,89.6484375,100
323,89.6484375,100
324,89.6484375,100
325,92.471923828125,100
326,111.53045654296875,100
327,180,100
328,180,100
329,180,100
330,180,100
331,180,100
332,180,100
333,180,100
334,180,100
335,180,100
336,180,100
337,180,100
338,180,100
339,180,100
340,180,100
341,180,100
342,180,100
343,180,100
344,180,100
345,180,100
346,180,100
347,180,100
348,180,100
349,180,100
350,180,100
351,180,100
352,180,100
353,180,100
354,180,100
355,180,100
356,180,100
357,180,100
358,180,100
359,180,100
360,180,100
361,180,100
362,180,100
363,180,100
364,180,100
365,180,100
366,180,100
367,180,100
368,180,100
369,180,100
370,180,100
371,180,100
372,180,100
373,180,100
374,180,100
375,180,100
376,180,100
377,180,100
378,180,100
379,180,100
380,180,100
381,180,100
382,180,100
383,180,100
384,180,100
385,180,100
386,180,100
387,180,100
388,180,100
389,180,100
390,180,100
391,180,100
392,180,100
393,180,100
394,180,100
395,180,100
396,180,100
397,180,100
398,180,100
399,180,100
400,180,100
401,180,100
402,180,100
403,180,100
404,180,100
405,180,100
406,180,100
407,180,100
408,180,100
409,180,100
410,180,100
411,180,100
412,180,100
413,180,100
414,174.35302734375,100
415,63.53118896484375,100
416,89.6484375,100
417,89.6484375,100
418,89.6484375,100
419,89.6484375,100
420,89.6484375,100
421,89.6484375,100
422,89.6484375,100
423,89.6484375,100
424,89.6484375,100
425,89.6484375,100
426,89.6484375,100
427,89.6484375,100
428,89.6484375,100
429,89.6484375,100
430,89.6484375,100
431,89.6484375,100
432,89.6484375,100
433,89.6484375,100
434,89.6484375,100
435,89.6484375,100
436,89.6484375,100
437,89.6484375,100
438,89.6484375,100
439,89.6484375,100
440,89.6484375,100
441,89.6484375,100
442,89.6484375,100
443,89.6484375,100
444,89.6484375,100
445,89.6484375,100
446,89.6484375,100
447,89.6484375,100
448,89.6484375,100
449,89.6484375,100
450,89.6484375,100
451,89.6484375,100
452,89.6484375,100
453,89.6484375,100
454,89.6484375,100
455,89.6484375,100
456,89.6484375,100
457,89.6484375,100
458,89.6484375,100
459,89.6484375,100
460,89.6484375,100
461,89.6484375,100
462,89.6484375,100
463,89.6484375,100
464,89.6484375,100
465,89.6484375,100
466,89.6484375,100
467,89.6484375,100
468,89.6484375,100
469,89.6484375,100
470,89.6484375,100
471,89.6484375,100
472,89.6484375,100
473,89.6484375,100
474,89.6484375,100
475,89.6484375,100
476,89.6484375,100
477,89.6484375,100
478,89.6484375,100
479,89.6484375,100
480,89.6484375,100
481,89.6484375,100
482,89.6484375,100
483,89.6484375,100
484,89.6484375,100
485,89.6484375,100
486,89.6484375,100
487,89.6484375,100
488,89.6484375,100
489,89.6484375,100
490,89.6484375,100
491,89.6484375,100
492,89.6484375,100
493,89.6484375,100
494,89.6484375,100
495,89.6484375,100
496,89.6484375,100
497,89.6484375,100
498,89.6484375,100
499,89.6484375,100
500,89.6484375,100
501,89.6484375,100
502,89.6484375,100
503,89.6484375,100
504,89.6484375,100
505,89.6484375,100
506,89.6484375,100
507,89.6484375,100
508,89.6484375,100
509,89.6484375,100
510,89.6484375,100
511,89.6484375,100
512,89.6484375,100
513,89.6484375,100
514,89.6484375,100
515,89.6484375,100
516,89.6484375,100
517,89.6484375,100
518,89.6484375,100
519,89.6484375,100
520,89.6484375,100
521,89.6484375,100
522,89.6484375,100
523,89.6484375,100
524,89.6484375,100
525,89.6484375,100
526,89.6484375,100
527,89.6484375,100
528,89.6484375,100
529,89.6484375,100
530,89.6484375,100
531,89.6484375,100
532,89.6484375,100
533,89.6484375,100
534,89.6484375,100
535,89.6484375,100
536,89.6484375,100
537,89.6484375,100
538,89.6484375,100
539,89.6484375,100
540,89.6484375,100
541,89.6484375,100
542,89.6484375,100
543,89.6484375,100
544,89.6484375,100
545,89.6484375,100
546,89.6484375,100
547,89.6484375,100
548,89.6484375,100
549,89.6484375,100
550,89.6484375,100
551,89.6484375,100
552,89.6484375,100
553,89.6484375,100
554,89.6484375,100
555,89.6484375,100
556,89.6484375,100
557,89.6484375,100
558,89.6484375,100
559,89.6484375,100
560,89.6484375,100
561,89.6484375,100
562,89.6484375,100
563,89.6484375,100
564,89.6484375,100
565,89.6484375,100
566,91.0601806640625,100
567,92.471923828125,100
568,93.8836669921875,100
569,98.118896484375,100
570,110.11871337890625,100
571,111.53045654296875,100
572,112.236328125,100
573,112.236328125,100
574,112.236328125,100
575,112.236328125,100
576,112.236328125,100
577,112.236328125,100
578,110.8245849609375,100
579,106.58935546875,100
580,94.58953857421875,100
581,89.6484375,100
582,89.6484375,100
583,89.6484375,100
584,89.6484375,100
585,89.6484375,100
586,89.6484375,100
587,89.6484375,100
588,89.6484375,100
589,89.6484375,100
590,89.6484375,100
591,89.6484375,100
592,89.6484375,100
593,89.6484375,100
594,89.6484375,100
595,89.6484375,100
596,89.6484375,100
597,89.6484375,100
598,89.6484375,100
599,89.6484375,100
600,89.6484375,100
601,89.6484375,100
602,89.6484375,100
603,89.6484375,100
604,89.6484375,100
605,89.6484375,100
606,89.6484375,100
607,89.6484375,100
608,89.6484375,100
609,89.6484375,100
610,89.6484375,100
611,89.6484375,100
612,89.6484375,100
613,89.6484375,100
614,89.6484375,100
615,89.6484375,100
616,89.6484375,100
617,89.6484375,100
618,89.6484375,100
619,89.6484375,100
620,89.6484375,100
621,89.6484375,100
622,89.6484375,100
623,89.6484375,100
624,89.6484375,100
625,89.6484375,100
626,89.6484375,100
627,89.6484375,100
628,89.6484375,100
629,89.6484375,100
630,89.6484375,100
631,89.6484375,100
632,89.6484375,100
633,89.6484375,100
634,89.6484375,100
635,89.6484375,100
636,89.6484375,100
637,89.6484375,100
638,89.6484375,100
639,89.6484375,100
640,89.6484375,100
641,89.6484375,100
642,89.6484375,100
643,89.6484375,100
644,89.6484375,100
645,89.6484375,100
646,89.6484375,100
647,89.6484375,100
648,89.6484375,100
649,89.6484375,100
650,90.35430908203125,100
651,91.0601806640625,100
652,92.471923828125,100
653,93.8836669921875,100
654,94.58953857421875,100
655,94.58953857421875,100
656,94.58953857421875,100
657,94.58953857421875,100
658,93.8836669921875,100
659,93.8836669921875,100
660,93.17779541015625,100
661,89.6484375,100
662,89.6484375,100
663,89.6484375,100
664,89.6484375,100
665,89.6484375,100
666,89.6484375,100
667,89.6484375,100
668,98.82476806640625,100
669,108.70697021484375,100
670,113.6480712890625,100
671,121.41265869140625,100
672,132.000732421875,100
673,136.94183349609375,100
674,140.47119140625,100
675,142.58880615234375,100
676,142.58880615234375,100
677,136.2359619140625,100
678,136.2359619140625,100
679,109.412841796875,100
680,98.118896484375,100
681,93.17779541015625,100
682,89.6484375,100
683,89.6484375,100
684,89.6484375,100
685,89.6484375,100
686,89.6484375,100
687,89.6484375,100
688,89.6484375,100
689,89.6484375,100
690,89.6484375,100
691,89.6484375,100
692,89.6484375,100
693,89.6484375,100
694,89.6484375,100
695,89.6484375,100
696,89.6484375,100
697,89.6484375,100
698,89.6484375,100
699,89.6484375,100
700,89.6484375,100
701,89.6484375,100
702,89.6484375,100
703,89.6484375,100
704,89.6484375,100
705,89.6484375,100
706,89.6484375,100
707,81.177978515625,100
708,62.8253173828125,100
709,36.70806884765625,100
710,14.12017822265625,100
711,0.00274658203125,100
712,0.00274658203125,100
713,0.00274658203125,100
714,0.00274658203125,100
715,52.943115234375,100
716,89.6484375,100
717,89.6484375,100
718,89.6484375,100
719,89.6484375,100
720,89.6484375,100
721,89.6484375,100
722,89.6484375,100
723,89.6484375,100
724,89.6484375,100
725,89.6484375,100
726,89.6484375,100
727,89.6484375,100
728,89.6484375,100
729,89.6484375,100
730,89.6484375,100
731,89.6484375,100
732,89.6484375,100
733,89.6484375,100
734,89.6484375,100
735,89.6484375,100
736,89.6484375,100
737,89.6484375,100
738,89.6484375,100
739,89.6484375,100
740,89.6484375,100
741,89.6484375,100
742,89.6484375,100
743,89.6484375,100
744,89.6484375,100
745,89.6484375,100
746,89.6484375,100
747,89.6484375,100
748,89.6484375,100
749,89.6484375,100
750,89.6484375,100
751,89.6484375,100
752,89.6484375,100
753,89.6484375,100
754,89.6484375,100
755,89.6484375,100
756,89.6484375,100
757,89.6484375,100
758,89.6484375,100
759,89.6484375,100
760,89.6484375,100
761,89.6484375,100
762,89.6484375,100
763,89.6484375,100
764,89.6484375,100
765,89.6484375,100
766,89.6484375,100
767,89.6484375,100
768,89.6484375,100
769,89.6484375,100
770,89.6484375,100
771,89.6484375,100
772,89.6484375,100
773,89.6484375,100
774,89.6484375,100
775,89.6484375,100
776,89.6484375,100
777,89.6484375,100
778,89.6484375,100
779,89.6484375,100
780,89.6484375,100
781,89.6484375,100
782,89.6484375,100
783,89.6484375,100
784,89.6484375,100
785,89.6484375,100
786,89.6484375,100
787,89.6484375,100
788,89.6484375,100
789,89.6484375,100
790,89.6484375,100
791,89.6484375,100
792,89.6484375,100
793,89.6484375,100
794,89.6484375,100
795,89.6484375,100
796,89.6484375,100
797,89.6484375,100
798,89.6484375,100
799,89.6484375,100
800,89.6484375,100
801,89.6484375,100
802,89.6484375,100
803,89.6484375,100
804,89.6484375,100
805,89.6484375,100
806,89.6484375,100
807,89.6484375,100
808,91.76605224609375,100
809,94.58953857421875,100
810,98.82476806640625,100
811,98.82476806640625,100
812,89.6484375,100
813,89.6484375,100
814,89.6484375,100
815,89.6484375,100
816,89.6484375,100
817,89.6484375,100
818,89.6484375,100
819,89.6484375,100
820,89.6484375,100
821,98.118896484375,100
822,136.2359619140625,100
823,151.76513671875,100
824,161.6473388671875,100
825,168.7060546875,100
826,170.82366943359375,100
827,158.8238525390625,100
828,89.6484375,100
829,89.6484375,100
830,89.6484375,100
831,89.6484375,100
832,89.6484375,100
833,89.6484375,100
834,89.6484375,100
835,89.6484375,100
836,89.6484375,100
837,89.6484375,100
838,89.6484375,100
839,89.6484375,100
840,89.6484375,100
841,89.6484375,100
842,89.6484375,100
843,89.6484375,100
844,89.6484375,100
845,89.6484375,100
846,89.6484375,100
847,89.6484375,100
848,89.6484375,100
849,89.6484375,100
850,89.6484375,100
851,89.6484375,100
852,89.6484375,100
853,89.6484375,100
854,89.6484375,100
855,89.6484375,100
856,89.6484375,100
857,89.6484375,100
858,89.6484375,100
859,89.6484375,100
860,89.6484375,100
861,89.6484375,100
862,89.6484375,100
863,89.6484375,100
864,89.6484375,100
865,89.6484375,100
866,89.6484375,100
867,89.6484375,100
868,89.6484375,100
869,89.6484375,100
870,89.6484375,100
871,89.6484375,100
872,89.6484375,100
873,89.6484375,100
874,89.6484375,100
875,89.6484375,100
876,89.6484375,100
877,89.6484375,100
878,89.6484375,100
879,89.6484375,100
880,89.6484375,100
881,89.6484375,100
882,89.6484375,100
883,89.6484375,100
884,89.6484375,100
885,89.6484375,100
886,89.6484375,100
887,89.6484375,100
888,89.6484375,100
889,89.6484375,100
890,89.6484375,100
891,89.6484375,100
892,89.6484375,100
893,89.6484375,100
894,89.6484375,100
895,89.6484375,100
896,89.6484375,100
897,89.6484375,100
898,71.2957763671875,100
899,0.00274658203125,100
900,0.00274658203125,100
901,0.00274658203125,100
902,0.00274658203125,100
903,0.00274658203125,100
904,0.00274658203125,100
905,0.00274658203125,100
906,0.00274658203125,100
907,0.00274658203125,100
908,0.00274658203125,100
909,0.00274658203125,100
910,0.00274658203125,100
911,0.00274658203125,100
912,0.00274658203125,100
913,0.00274658203125,100
914,0.00274658203125,100
915,0.00274658203125,100
916,0.00274658203125,100
917,0.00274658203125,100
918,0.00274658203125,100
919,0.00274658203125,100
920,0.00274658203125,100
921,0.00274658203125,100
922,0.00274658203125,100
923,0.00274658203125,100
924,0.00274658203125,100
925,0.00274658203125,100
926,0.00274658203125,100
927,0.00274658203125,100
928,0.00274658203125,100
929,0.00274658203125,100
930,0.00274658203125,100
931,0.00274658203125,100
932,16.23779296875,100
933,43.0609130859375,100
934,74.82513427734375,100
935,86.11907958984375,100
936,89.6484375,100
937,89.6484375,100
938,89.6484375,100
939,89.6484375,100
940,89.6484375,100
941,89.6484375,100
942,89.6484375,100
943,89.6484375,100
944,89.6484375,100
945,89.6484375,100
946,89.6484375,100
947,89.6484375,100
948,89.6484375,100
949,89.6484375,100
950,89.6484375,100
951,89.6484375,100
952,89.6484375,100
953,89.6484375,100
954,89.6484375,100
955,89.6484375,100
956,89.6484375,100
957,89.6484375,100
958,89.6484375,100
959,89.6484375,100
960,89.6484375,100
961,89.6484375,100
962,89.6484375,100
963,89.6484375,100
964,89.6484375,100
965,0.00274658203125,100
966,0.00274658203125,100
967,0.00274658203125,100
968,0.00274658203125,100
969,0.00274658203125,100
970,0.00274658203125,100
971,0.00274658203125,100
972,0.00274658203125,100
973,0.00274658203125,100
974,0.00274658203125,100
975,0.00274658203125,100
976,0.00274658203125,100
977,0.00274658203125,100
978,0.00274658203125,100
979,0.00274658203125,100
980,89.6484375,100
981,89.6484375,100
982,89.6484375,100
983,89.6484375,100
984,89.6484375,100
985,89.6484375,100
986,89.6484375,100
987,89.6484375,100
988,89.6484375,100
989,89.6484375,100
990,89.6484375,100
991,89.6484375,100
992,89.6484375,100
993,89.6484375,100
994,89.6484375,100
995,89.6484375,100
996,89.6484375,100
997,89.6484375,100
998,89.6484375,100
999,89.6484375,100
1000,89.6484375,100
1001,89.6484375,100
1002,89.6484375,100
1003,89.6484375,100
1004,89.6484375,100
1005,89.6484375,100
1006,89.6484375,100
1007,89.6484375,100
1008,89.6484375,100
1009,89.6484375,100
1010,89.6484375,100
1011,89.6484375,100
1012,89.6484375,100
1013,89.6484375,100
1014,89.6484375,100
1015,89.6484375,100
1016,89.6484375,100
1017,89.6484375,100
1018,89.6484375,100
1019,89.6484375,100
1020,89.6484375,100
1021,89.6484375,100
1022,89.6484375,100
1023,89.6484375,100
1024,89.6484375,100
1025,89.6484375,100
1026,89.6484375,100
1027,89.6484375,100
1028,89.6484375,100
1029,89.6484375,100
1030,89.6484375,100
1031,89.6484375,100
1032,89.6484375,100
1033,89.6484375,100
1034,89.6484375,100
1035,89.6484375,100
1036,89.6484375,100
1037,89.6484375,100
1038,89.6484375,100
1039,89.6484375,100
1040,89.6484375,100
1041,89.6484375,100
1042,89.6484375,100
1043,89.6484375,100
1044,89.6484375,100
1045,89.6484375,100
1046,89.6484375,100
1047,89.6484375,100
1048,89.6484375,100
1049,89.6484375,100
1050,89.6484375,100
1051,89.6484375,100
1052,89.6484375,100
1053,89.6484375,100
1054,89.6484375,100
1055,89.6484375,100
1056,89.6484375,100
1057,89.6484375,100
1058,89.6484375,100
1059,89.6484375,100
1060,89.6484375,100
1061,89.6484375,100
1062,89.6484375,100
1063,89.6484375,100
1064,89.6484375,100
1065,89.6484375,100
1066,89.6484375,100
1067,89.6484375,100
1068,89.6484375,100
1069,89.6484375,100
1070,89.6484375,100
1071,89.6484375,100
1072,89.6484375,100
1073,89.6484375,100
1074,89.6484375,100
1075,89.6484375,100
1076,89.6484375,100
1077,89.6484375,100
1078,89.6484375,100
1079,89.6484375,100
1080,89.6484375,100
1081,89.6484375,100
1082,89.6484375,100
1083,89.6484375,100
1084,89.6484375,100
1085,89.6484375,100
1086,89.6484375,100
1087,89.6484375,100
1088,89.6484375,100
1089,89.6484375,100
1090,89.6484375,100
1091,89.6484375,100
1092,89.6484375,100
1093,89.6484375,100
1094,89.6484375,100
1095,89.6484375,100
1096,89.6484375,100
1097,89.6484375,100
1098,89.6484375,100
1099,89.6484375,100
1100,89.6484375,100
1101,89.6484375,100
1102,89.6484375,100
1103,89.6484375,100
1104,89.6484375,100
1105,89.6484375,100
1106,89.6484375,100
1107,89.6484375,100
1108,89.6484375,100
1109,89.6484375,100
1110,89.6484375,100
1111,89.6484375,100
1112,89.6484375,100
1113,89.6484375,100
1114,89.6484375,100
1115,89.6484375,100
1116,89.6484375,100
1117,89.6484375,100
1118,89.6484375,100
1119,89.6484375,100
1120,89.6484375,100
1121,89.6484375,100
1122,89.6484375,100
1123,89.6484375,100
1124,89.6484375,100
1125,89.6484375,100
1126,89.6484375,100
1127,89.6484375,100
1128,89.6484375,100
1129,89.6484375,100
1130,89.6484375,100
1131,89.6484375,100
1132,89.6484375,100
1133,89.6484375,100
1134,89.6484375,100
1135,89.6484375,100
1136,89.6484375,100
1137,89.6484375,100
1138,89.6484375,100
1139,89.6484375,100
1140,89.6484375,100
1141,89.6484375,100
1142,89.6484375,100
1143,89.6484375,100
1144,89.6484375,100
1145,89.6484375,100
1146,89.6484375,100
1147,89.6484375,100
1148,89.6484375,100
1149,89.6484375,100
1150,89.6484375,100
1151,89.6484375,100
1152,89.6484375,100
1153,89.6484375,100
1154,89.6484375,100
1155,89.6484375,100
1156,89.6484375,100
1157,89.6484375,100
1158,89.6484375,100
1159,89.6484375,100
1160,89.6484375,100
1161,89.6484375,100
1162,89.6484375,100
1163,89.6484375,100
1164,89.6484375,100
1165,89.6484375,100
1166,89.6484375,100
1167,89.6484375,100
1168,89.6484375,100
1169,89.6484375,100
1170,89.6484375,100
1171,89.6484375,100
1172,89.6484375,100
1173,89.6484375,100
1174,89.6484375,100
1175,89.6484375,100
1176,89.6484375,100
1177,89.6484375,100
1178,89.6484375,100
1179,89.6484375,100
1180,89.6484375,100
1181,89.6484375,100
1182,89.6484375,100
1183,89.6484375,100
1184,89.6484375,100
1185,89.6484375,100
1186,89.6484375,100
1187,89.6484375,100
1188,89.6484375,100
1189,89.6484375,100
1190,89.6484375,100
1191,89.6484375,100
1192,89.6484375,100
1193,89.6484375,100
1194,89.6484375,100
1195,89.6484375,100
1196,89.6484375,100
1197,89.6484375,100
1198,89.6484375,100
1199,89.6484375,100
1200,89.6484375,100
1201,89.6484375,100
1202,89.6484375,100
1203,89.6484375,100
1204,89.6484375,100
1205,89.6484375,100
1206,89.6484375,100
1207,89.6484375,100
1208,89.6484375,100
1209,89.6484375,100
1210,89.6484375,100
1211,89.6484375,100
1212,89.6484375,100
1213,89.6484375,100
1214,89.6484375,100
1215,89.6484375,100
1216,89.6484375,100
1217,90.35430908203125,100
1218,93.8836669921875,100
1219,120.00091552734375,100
1220,136.2359619140625,100
1221,146.82403564453125,100
1222,153.1768798828125,100
1223,153.88275146484375,100
1224,151.05926513671875,100
1225,109.412841796875,100
1226,89.6484375,100
1227,89.6484375,100
1228,89.6484375,100
1229,89.6484375,100
1230,89.6484375,100
1231,89.6484375,100
1232,89.6484375,100
1233,89.6484375,100
1234,89.6484375,100
1235,89.6484375,100
1236,89.6484375,100
1237,89.6484375,100
1238,89.6484375,100
1239,89.6484375,100
1240,89.6484375,100
1241,89.6484375,100
1242,89.6484375,100
1243,89.6484375,100
1244,89.6484375,100
1245,89.6484375,100
1246,89.6484375,100
1247,89.6484375,100
1248,89.6484375,100
1249,89.6484375,100
1250,89.6484375,100
1251,89.6484375,100
1252,89.6484375,100
1253,89.6484375,100
1254,89.6484375,100
1255,89.6484375,100
1256,89.6484375,100
1257,89.6484375,100
1258,89.6484375,100
1259,89.6484375,100
1260,89.6484375,100
1261,89.6484375,100
1262,89.6484375,100
1263,89.6484375,100
1264,89.6484375,100
1265,89.6484375,100
1266,89.6484375,100
1267,89.6484375,100
1268,89.6484375,100
1269,89.6484375,100
1270,89.6484375,100
1271,89.6484375,100
1272,89.6484375,100
1273,89.6484375,100
1274,89.6484375,100
1275,89.6484375,100
1276,89.6484375,100
1277,89.6484375,100
1278,89.6484375,100
1279,89.6484375,100
1280,89.6484375,100
1281,89.6484375,100
1282,89.6484375,100
1283,89.6484375,100
1284,89.6484375,100
1285,89.6484375,100
1286,89.6484375,100
1287,89.6484375,100
1288,89.6484375,100
1289,89.6484375,100
1290,89.6484375,100
1291,89.6484375,100
1292,89.6484375,100
1293,89.6484375,100
1294,89.6484375,100
1295,89.6484375,100
1296,89.6484375,100
1297,89.6484375,100
1298,89.6484375,100
1299,89.6484375,100
1300,89.6484375,100
1301,89.6484375,100
1302,89.6484375,100
1303,89.6484375,100
1304,89.6484375,100
1305,89.6484375,100
1306,89.6484375,100
1307,89.6484375,100
1308,89.6484375,100
1309,89.6484375,100
1310,89.6484375,100
1311,89.6484375,100
1312,89.6484375,100
1313,89.6484375,100
1314,89.6484375,100
1315,89.6484375,100
1316,89.6484375,100
1317,89.6484375,100
1318,89.6484375,100
1319,89.6484375,100
1320,89.6484375,100
1321,89.6484375,100
1322,89.6484375,100
1323,89.6484375,100
1324,89.6484375,100
1325,89.6484375,100
1326,89.6484375,100
1327,89.6484375,100
1328,89.6484375,100
1329,89.6484375,100
1330,89.6484375,100
1331,89.6484375,100
1332,89.6484375,100
1333,89.6484375,100
1334,89.6484375,100
1335,89.6484375,100
1336,89.6484375,100
1337,89.6484375,100
1338,89.6484375,100
1339,89.6484375,100
1340,89.6484375,100
1341,89.6484375,100
1342,89.6484375,100
1343,89.6484375,100
1344,89.6484375,100
1345,89.6484375,100
1346,89.6484375,100
1347,89.6484375,100
1348,89.6484375,100
1349,89.6484375,100
1350,89.6484375,100
1351,89.6484375,100
1352,89.6484375,100
1353,89.6484375,100
1354,89.6484375,100
1355,89.6484375,100
1356,89.6484375,100
1357,89.6484375,100
1358,89.6484375,100
1359,89.6484375,100
1360,89.6484375,100
1361,89.6484375,100
1362,89.6484375,100
1363,89.6484375,100
1364,89.6484375,100
1365,89.6484375,100
1366,89.6484375,100
1367,84.00146484375,100
1368,74.1192626953125,100
1369,62.11944580078125,100
1370,40.94329833984375,100
1371,19.76715087890625,100
1372,0.00274658203125,100
1373,0.00274658203125,100
1374,0.00274658203125,100
1375,0.00274658203125,100
1376,0.00274658203125,100
1377,0.00274658203125,100
1378,0.00274658203125,100
1379,0.00274658203125,100
