frame,servo_angle,speed
172,89.6484375,100
173,89.6484375,100
174,89.6484375,100
175,89.6484375,100
176,89.6484375,100
177,89.6484375,100
178,89.6484375,100
179,89.6484375,100
180,89.6484375,100
181,89.6484375,100
182,89.6484375,100
183,89.6484375,100
184,89.6484375,100
185,89.6484375,100
186,89.6484375,100
187,89.6484375,100
188,89.6484375,100
189,89.6484375,100
190,89.6484375,100
191,89.6484375,100
192,89.6484375,100
193,89.6484375,100
194,89.6484375,100
195,89.6484375,100
196,89.6484375,100
197,112.94219970703125,100
198,168.00018310546875,100
199,180,100
200,180,100
201,180,100
202,180,100
203,111.53045654296875,100
204,89.6484375,100
205,89.6484375,100
206,89.6484375,100
207,89.6484375,100
208,89.6484375,100
209,89.6484375,100
210,89.6484375,100
211,89.6484375,100
212,89.6484375,100
213,89.6484375,100
214,89.6484375,100
215,89.6484375,100
216,89.6484375,100
217,89.6484375,100
218,89.6484375,100
219,89.6484375,100
220,89.6484375,100
221,89.6484375,100
222,89.6484375,100
223,89.6484375,100
224,89.6484375,100
225,89.6484375,100
226,89.6484375,100
227,89.6484375,100
228,89.6484375,100
229,89.6484375,100
230,89.6484375,100
231,89.6484375,100
232,89.6484375,100
233,89.6484375,100
234,89.6484375,100
235,89.6484375,100
236,89.6484375,100
237,89.6484375,100
238,89.6484375,100
239,89.6484375,100
240,89.6484375,100
241,89.6484375,100
242,89.6484375,100
243,89.6484375,100
244,89.6484375,100
245,89.6484375,100
246,89.6484375,100
247,89.6484375,100
248,89.6484375,100
249,89.6484375,100
250,89.6484375,100
251,89.6484375,100
252,89.6484375,100
253,89.6484375,100
254,89.6484375,100
255,89.6484375,100
256,89.6484375,100
257,89.6484375,100
258,89.6484375,100
259,89.6484375,100
260,89.6484375,100
261,89.6484375,100
262,89.6484375,100
263,89.6484375,100
264,89.6484375,100
265,89.6484375,100
266,89.6484375,100
267,89.6484375,100
268,89.6484375,100
269,109.412841796875,100
270,180,100
271,180,100
272,180,100
273,180,100
274,180,100
275,180,100
276,180,100
277,180,100
278,180,100
279,179.29412841796875,100
280,178.5882568359375,100
281,178.5882568359375,100
282,178.5882568359375,100
283,177.88238525390625,100
284,177.176513671875,100
285,176.47064208984375,100
286,176.47064208984375,100
287,176.47064208984375,100
288,176.47064208984375,100
289,176.47064208984375,100
290,177.176513671875,100
291,177.176513671875,100
292,177.176513671875,100
293,177.88238525390625,100
294,177.88238525390625,100
295,177.88238525390625,100
296,178.5882568359375,100
297,177.176513671875,100
298,172.23541259765625,100
299,168.00018310546875,100
300,165.17669677734375,100
301,165.17669677734375,100
302,164.4708251953125,100
303,164.4708251953125,100
304,164.4708251953125,100
305,163.05908203125,100
306,163.05908203125,100
307,162.35321044921875,100
308,162.35321044921875,100
309,162.35321044921875,100
310,162.35321044921875,100
311,162.35321044921875,100
312,162.35321044921875,100
313,157.412109375,100
314,151.76513671875,100
315,147.5299072265625,100
316,145.41229248046875,100
317,144.7064208984375,100
318,144.7064208984375,100
319,145.41229248046875,100
320,145.41229248046875,100
321,145.41229248046875,100
322,145.41229248046875,100
323,145.41229248046875,100
324,145.41229248046875,100
325,145.41229248046875,100
326,145.41229248046875,100
327,145.41229248046875,100
328,145.41229248046875,100
329,145.41229248046875,100
330,145.41229248046875,100
331,145.41229248046875,100
332,145.41229248046875,100
333,145.41229248046875,100
334,145.41229248046875,100
335,145.41229248046875,100
336,145.41229248046875,100
337,145.41229248046875,100
338,145.41229248046875,100
339,145.41229248046875,100
340,145.41229248046875,100
341,145.41229248046875,100
342,145.41229248046875,100
343,145.41229248046875,100
344,145.41229248046875,100
345,145.41229248046875,100
346,145.41229248046875,100
347,145.41229248046875,100
348,143.294677734375,100
349,141.17706298828125,100
350,141.17706298828125,100
351,141.17706298828125,100
352,139.76531982421875,100
353,139.0594482421875,100
354,136.94183349609375,100
355,133.4124755859375,100
356,74.1192626953125,100
357,89.6484375,100
358,89.6484375,100
359,89.6484375,100
360,89.6484375,100
361,89.6484375,100
362,89.6484375,100
363,89.6484375,100
364,89.6484375,100
365,89.6484375,100
366,89.6484375,100
367,89.6484375,100
368,89.6484375,100
369,89.6484375,100
370,89.6484375,100
371,89.6484375,100
372,89.6484375,100
373,89.6484375,100
374,89.6484375,100
375,89.6484375,100
376,89.6484375,100
377,89.6484375,100
378,89.6484375,100
379,89.6484375,100
380,89.6484375,100
381,89.6484375,100
382,89.6484375,100
383,89.6484375,100
384,89.6484375,100
385,89.6484375,100
386,89.6484375,100
387,89.6484375,100
388,89.6484375,100
389,89.6484375,100
390,89.6484375,100
391,89.6484375,100
392,89.6484375,100
393,89.6484375,100
394,89.6484375,100
395,89.6484375,100
396,89.6484375,100
397,89.6484375,100
398,89.6484375,100
399,89.6484375,100
400,89.6484375,100
401,89.6484375,100
402,89.6484375,100
403,89.6484375,100
404,89.6484375,100
405,89.6484375,100
406,89.6484375,100
407,83.29559326171875,100
408,73.41339111328125,100
409,70.58990478515625,100
410,74.82513427734375,100
411,89.6484375,100
412,89.6484375,100
413,89.6484375,100
414,89.6484375,100
415,89.6484375,100
416,89.6484375,100
417,89.6484375,100
418,89.6484375,100
419,89.6484375,100
420,89.6484375,100
421,89.6484375,100
422,89.6484375,100
423,89.6484375,100
424,89.6484375,100
425,89.6484375,100
426,89.6484375,100
427,89.6484375,100
428,89.6484375,100
429,89.6484375,100
430,89.6484375,100
431,89.6484375,100
432,89.6484375,100
433,89.6484375,100
434,89.6484375,100
435,89.6484375,100
436,89.6484375,100
437,89.6484375,100
438,89.6484375,100
439,89.6484375,100
440,89.6484375,100
441,89.6484375,100
442,89.6484375,100
443,89.6484375,100
444,89.6484375,100
445,89.6484375,100
446,89.6484375,100
447,89.6484375,100
448,89.6484375,100
449,89.6484375,100
450,89.6484375,100
451,89.6484375,100
452,89.6484375,100
453,89.6484375,100
454,94.58953857421875,100
455,105.88348388671875,100
456,110.11871337890625,100
457,111.53045654296875,100
458,89.6484375,100
459,89.6484375,100
460,89.6484375,100
461,89.6484375,100
462,89.6484375,100
463,89.6484375,100
464,89.6484375,100
465,89.6484375,100
466,89.6484375,100
467,89.6484375,100
468,89.6484375,100
469,89.6484375,100
470,89.6484375,100
471,89.6484375,100
472,89.6484375,100
473,89.6484375,100
474,89.6484375,100
475,89.6484375,100
476,89.6484375,100
477,89.6484375,100
478,89.6484375,100
479,89.6484375,100
480,89.6484375,100
481,89.6484375,100
482,89.6484375,100
483,89.6484375,100
484,100.9423828125,100
485,116.4715576171875,100
486,141.17706298828125,100
487,74.1192626953125,100
488,89.6484375,100
489,89.6484375,100
490,89.6484375,100
491,89.6484375,100
492,89.6484375,100
493,89.6484375,100
494,89.6484375,100
495,89.6484375,100
496,89.6484375,100
497,89.6484375,100
498,89.6484375,100
499,89.6484375,100
500,89.6484375,100
501,89.6484375,100
502,89.6484375,100
503,100.9423828125,100
504,120.706787109375,100
505,137.647705078125,100
506,149.64752197265625,100
507,145.41229248046875,100
508,89.6484375,100
509,89.6484375,100
510,89.6484375,100
511,89.6484375,100
512,89.6484375,100
513,89.6484375,100
514,89.6484375,100
515,89.6484375,100
516,89.6484375,100
517,89.6484375,100
518,89.6484375,100
519,89.6484375,100
520,89.6484375,100
521,89.6484375,100
522,89.6484375,100
523,89.6484375,100
524,89.6484375,100
525,89.6484375,100
526,89.6484375,100
527,89.6484375,100
528,89.6484375,100
529,103.765869140625,100
530,140.47119140625,100
531,115.76568603515625,100
532,89.6484375,100
533,89.6484375,100
534,89.6484375,100
535,89.6484375,100
536,89.6484375,100
537,89.6484375,100
538,89.6484375,100
539,89.6484375,100
540,89.6484375,100
541,89.6484375,100
542,89.6484375,100
543,89.6484375,100
544,94.58953857421875,100
545,134.82421875,100
546,180,100
547,180,100
548,71.2957763671875,100
549,81.177978515625,100
550,89.6484375,100
551,89.6484375,100
552,89.6484375,100
553,89.6484375,100
554,89.6484375,100
555,89.6484375,100
556,89.6484375,100
557,89.6484375,100
558,89.6484375,100
559,89.6484375,100
560,89.6484375,100
561,89.6484375,100
562,89.6484375,100
563,89.6484375,100
564,89.6484375,100
565,89.6484375,100
566,89.6484375,100
567,89.6484375,100
568,89.6484375,100
569,89.6484375,100
570,119.2950439453125,100
571,161.6473388671875,100
572,180,100
573,180,100
574,148.23577880859375,100
575,98.82476806640625,100
576,89.6484375,100
577,89.6484375,100
578,89.6484375,100
579,89.6484375,100
580,89.6484375,100
581,89.6484375,100
582,89.6484375,100
583,89.6484375,100
584,89.6484375,100
585,89.6484375,100
586,89.6484375,100
587,89.6484375,100
588,89.6484375,100
589,99.5306396484375,100
590,114.35394287109375,100
591,89.6484375,100
592,89.6484375,100
593,89.6484375,100
594,89.6484375,100
595,89.6484375,100
596,89.6484375,100
597,89.6484375,100
598,89.6484375,100
599,89.6484375,100
600,89.6484375,100
601,126.353759765625,100
602,146.82403564453125,100
603,167.2943115234375,100
604,176.47064208984375,100
605,91.0601806640625,100
606,89.6484375,100
607,89.6484375,100
608,89.6484375,100
609,89.6484375,100
610,89.6484375,100
611,89.6484375,100
612,89.6484375,100
613,89.6484375,100
614,89.6484375,100
615,89.6484375,100
616,89.6484375,100
617,89.6484375,100
618,89.6484375,100
619,89.6484375,100
620,89.6484375,100
621,89.6484375,100
622,89.6484375,100
623,89.6484375,100
624,89.6484375,100
625,89.6484375,100
626,89.6484375,100
627,89.6484375,100
628,89.6484375,100
629,89.6484375,100
630,89.6484375,100
631,89.6484375,100
632,89.6484375,100
633,89.6484375,100
634,89.6484375,100
635,89.6484375,100
636,89.6484375,100
637,89.6484375,100
638,89.6484375,100
639,89.6484375,100
640,89.6484375,100
641,89.6484375,100
642,89.6484375,100
643,89.6484375,100
644,89.6484375,100
645,89.6484375,100
646,89.6484375,100
647,89.6484375,100
648,89.6484375,100
649,89.6484375,100
650,89.6484375,100
651,89.6484375,100
652,89.6484375,100
653,89.6484375,100
654,89.6484375,100
655,89.6484375,100
656,89.6484375,100
657,89.6484375,100
658,89.6484375,100
659,89.6484375,100
660,89.6484375,100
661,89.6484375,100
662,89.6484375,100
663,89.6484375,100
664,89.6484375,100
665,89.6484375,100
666,89.6484375,100
667,89.6484375,100
668,89.6484375,100
669,89.6484375,100
670,89.6484375,100
671,89.6484375,100
672,89.6484375,100
673,89.6484375,100
674,89.6484375,100
675,89.6484375,100
676,89.6484375,100
677,89.6484375,100
678,89.6484375,100
679,89.6484375,100
680,89.6484375,100
681,89.6484375,100
682,89.6484375,100
683,89.6484375,100
684,89.6484375,100
685,89.6484375,100
686,89.6484375,100
687,89.6484375,100
688,89.6484375,100
689,89.6484375,100
690,89.6484375,100
691,89.6484375,100
692,89.6484375,100
693,89.6484375,100
694,89.6484375,100
695,89.6484375,100
696,89.6484375,100
697,89.6484375,100
698,89.6484375,100
699,89.6484375,100
700,89.6484375,100
701,89.6484375,100
702,89.6484375,100
703,89.6484375,100
704,89.6484375,100
705,89.6484375,100
706,89.6484375,100
707,89.6484375,100
708,89.6484375,100
709,89.6484375,100
710,89.6484375,100
711,89.6484375,100
712,89.6484375,100
713,89.6484375,100
714,89.6484375,100
715,89.6484375,100
716,89.6484375,100
717,89.6484375,100
718,89.6484375,100
719,89.6484375,100
720,89.6484375,100
721,89.6484375,100
722,89.6484375,100
723,89.6484375,100
724,89.6484375,100
725,89.6484375,100
726,89.6484375,100
727,89.6484375,100
728,89.6484375,100
729,89.6484375,100
730,89.6484375,100
731,89.6484375,100
732,89.6484375,100
733,89.6484375,100
734,89.6484375,100
735,91.76605224609375,100
736,98.118896484375,100
737,89.6484375,100
738,89.6484375,100
739,89.6484375,100
740,89.6484375,100
741,89.6484375,100
742,89.6484375,100
743,89.6484375,100
744,89.6484375,100
745,89.6484375,100
746,96.00128173828125,100
747,158.8238525390625,100
748,180,100
749,180,100
750,180,100
751,180,100
752,180,100
753,180,100
754,180,100
755,180,100
756,180,100
757,180,100
758,180,100
759,180,100
760,35.29632568359375,100
761,89.6484375,100
762,89.6484375,100
763,89.6484375,100
764,89.6484375,100
765,89.6484375,100
766,89.6484375,100
767,89.6484375,100
768,89.6484375,100
769,89.6484375,100
770,89.6484375,100
771,89.6484375,100
772,89.6484375,100
773,89.6484375,100
774,89.6484375,100
775,89.6484375,100
776,89.6484375,100
777,89.6484375,100
778,41.649169921875,100
779,41.649169921875,100
780,0.00274658203125,100
781,0.00274658203125,100
782,0.00274658203125,100
783,89.6484375,100
784,89.6484375,100
785,89.6484375,100
786,89.6484375,100
787,89.6484375,100
788,89.6484375,100
789,89.6484375,100
790,89.6484375,100
791,89.6484375,100
792,89.6484375,100
793,89.6484375,100
794,89.6484375,100
795,89.6484375,100
796,0.00274658203125,100
797,0.00274658203125,100
798,0.00274658203125,100
799,0.00274658203125,100
800,0.00274658203125,100
801,137.647705078125,100
802,89.6484375,100
803,89.6484375,100
804,89.6484375,100
805,89.6484375,100
806,89.6484375,100
807,89.6484375,100
808,89.6484375,100
809,89.6484375,100
810,89.6484375,100
811,89.6484375,100
812,34.5904541015625,100
813,0.00274658203125,100
814,0.00274658203125,100
815,0.00274658203125,100
816,0.00274658203125,100
817,0.00274658203125,100
818,89.6484375,100
819,93.17779541015625,100
820,89.6484375,100
821,89.6484375,100
822,89.6484375,100
823,89.6484375,100
824,89.6484375,100
825,89.6484375,100
826,89.6484375,100
827,89.6484375,100
828,89.6484375,100
829,89.6484375,100
830,89.6484375,100
831,89.6484375,100
832,89.6484375,100
833,89.6484375,100
834,89.6484375,100
835,89.6484375,100
836,53.64898681640625,100
837,38.11981201171875,100
838,38.11981201171875,100
839,38.11981201171875,100
840,38.11981201171875,100
841,14.8260498046875,100
842,0.00274658203125,100
843,0.00274658203125,100
844,0.00274658203125,100
845,0.00274658203125,100
846,0.00274658203125,100
847,0.00274658203125,100
848,0.00274658203125,100
849,0.00274658203125,100
850,0.00274658203125,100
851,0.00274658203125,100
852,0.00274658203125,100
853,2.120361328125,100
854,3.5321044921875,100
855,3.5321044921875,100
856,2.82623291015625,100
857,2.120361328125,100
858,2.120361328125,100
859,3.5321044921875,100
860,3.5321044921875,100
861,3.5321044921875,100
862,3.5321044921875,100
863,3.5321044921875,100
864,4.23797607421875,100
865,4.23797607421875,100
866,3.5321044921875,100
867,3.5321044921875,100
868,4.94384765625,100
869,7.06146240234375,100
870,7.767333984375,100
871,7.767333984375,100
872,11.29669189453125,100
873,9.1790771484375,100
874,9.1790771484375,100
875,0.00274658203125,100
876,0.00274658203125,100
877,0.00274658203125,100
878,54.3548583984375,100
879,90.35430908203125,100
880,89.6484375,100
881,89.6484375,100
882,89.6484375,100
883,89.6484375,100
884,89.6484375,100
885,89.6484375,100
886,89.6484375,100
887,89.6484375,100
888,89.6484375,100
889,89.6484375,100
890,89.6484375,100
891,89.6484375,100
892,89.6484375,100
893,89.6484375,100
894,46.59027099609375,100
895,35.29632568359375,100
896,44.47265625,100
897,48.00201416015625,100
898,55.06072998046875,100
899,60.0018310546875,100
900,65.6488037109375,100
901,72.70751953125,100
902,83.29559326171875,100
903,89.6484375,100
904,89.6484375,100
905,89.6484375,100
906,89.6484375,100
907,89.6484375,100
908,89.6484375,100
909,89.6484375,100
910,89.6484375,100
911,89.6484375,100
912,89.6484375,100
913,89.6484375,100
914,89.6484375,100
915,89.6484375,100
916,89.6484375,100
917,89.6484375,100
918,89.6484375,100
919,89.6484375,100
920,89.6484375,100
921,89.6484375,100
922,89.6484375,100
923,89.6484375,100
924,89.6484375,100
925,89.6484375,100
926,89.6484375,100
927,89.6484375,100
928,89.6484375,100
929,89.6484375,100
930,89.6484375,100
931,89.6484375,100
932,89.6484375,100
933,89.6484375,100
934,89.6484375,100
935,89.6484375,100
936,89.6484375,100
937,89.6484375,100
938,151.76513671875,100
939,89.6484375,100
940,88.94256591796875,100
941,89.6484375,100
942,89.6484375,100
943,89.6484375,100
944,89.6484375,100
945,89.6484375,100
946,94.58953857421875,100
947,93.17779541015625,100
948,93.17779541015625,100
949,89.6484375,100
950,89.6484375,100
951,79.06036376953125,100
952,64.94293212890625,100
953,62.8253173828125,100
954,62.11944580078125,100
955,61.41357421875,100
956,61.41357421875,100
957,60.70770263671875,100
958,60.0018310546875,100
959,59.29595947265625,100
960,58.590087890625,100
961,55.7666015625,100
962,51.5313720703125,100
963,45.8843994140625,100
964,42.35504150390625,100
965,37.4139404296875,100
966,17.6495361328125,100
967,0.00274658203125,100
968,78.3544921875,100
969,89.6484375,100
970,89.6484375,100
971,89.6484375,100
972,89.6484375,100
973,89.6484375,100
974,38.11981201171875,100
975,39.53155517578125,100
976,45.17852783203125,100
977,50.82550048828125,100
978,53.64898681640625,100
979,55.06072998046875,100
980,55.06072998046875,100
981,56.47247314453125,100
982,58.590087890625,100
983,81.88385009765625,100
984,89.6484375,100
985,89.6484375,100
986,89.6484375,100
987,89.6484375,100
988,89.6484375,100
989,89.6484375,100
990,89.6484375,100
991,89.6484375,100
992,89.6484375,100
993,89.6484375,100
994,89.6484375,100
995,89.6484375,100
996,89.6484375,100
997,89.6484375,100
998,89.6484375,100
999,89.6484375,100
1000,89.6484375,100
1001,89.6484375,100
1002,89.6484375,100
1003,89.6484375,100
1004,89.6484375,100
1005,89.6484375,100
1006,89.6484375,100
1007,89.6484375,100
1008,89.6484375,100
1009,89.6484375,100
1010,89.6484375,100
1011,89.6484375,100
1012,89.6484375,100
1013,89.6484375,100
1014,89.6484375,100
1015,89.6484375,100
1016,89.6484375,100
1017,98.82476806640625,100
1018,160.235595703125,100
1019,180,100
1020,180,100
1021,180,100
1022,171.529541015625,100
1023,115.76568603515625,100
1024,89.6484375,100
1025,89.6484375,100
1026,89.6484375,100
1027,89.6484375,100
1028,89.6484375,100
1029,89.6484375,100
1030,89.6484375,100
1031,89.6484375,100
1032,89.6484375,100
1033,89.6484375,100
1034,89.6484375,100
1035,89.6484375,100
1036,89.6484375,100
1037,89.6484375,100
1038,89.6484375,100
1039,89.6484375,100
1040,89.6484375,100
1041,89.6484375,100
1042,89.6484375,100
1043,89.6484375,100
1044,89.6484375,100
1045,89.6484375,100
1046,89.6484375,100
1047,89.6484375,100
1048,89.6484375,100
1049,89.6484375,100
1050,117.88330078125,100
1051,179.29412841796875,100
1052,180,100
1053,180,100
1054,180,100
1055,180,100
1056,108.0010986328125,100
1057,89.6484375,100
1058,89.6484375,100
1059,89.6484375,100
1060,89.6484375,100
1061,89.6484375,100
1062,89.6484375,100
1063,89.6484375,100
1064,89.6484375,100
1065,89.6484375,100
1066,89.6484375,100
1067,89.6484375,100
1068,89.6484375,100
1069,89.6484375,100
1070,107.29522705078125,100
1071,162.35321044921875,100
1072,180,100
1073,180,100
1074,180,100
1075,180,100
1076,180,100
1077,180,100
1078,180,100
1079,180,100
1080,143.294677734375,100
1081,89.6484375,100
1082,89.6484375,100
1083,89.6484375,100
1084,89.6484375,100
1085,89.6484375,100
1086,89.6484375,100
1087,89.6484375,100
1088,89.6484375,100
1089,89.6484375,100
1090,89.6484375,100
1091,89.6484375,100
1092,89.6484375,100
1093,89.6484375,100
1094,89.6484375,100
1095,89.6484375,100
1096,89.6484375,100
1097,89.6484375,100
1098,89.6484375,100
1099,89.6484375,100
1100,89.6484375,100
1101,89.6484375,100
1102,57.88421630859375,100
1103,0.00274658203125,100
1104,0.00274658203125,100
1105,0.00274658203125,100
1106,0.00274658203125,100
1107,0.00274658203125,100
1108,0.00274658203125,100
1109,0.00274658203125,100
1110,89.6484375,100
1111,89.6484375,100
1112,89.6484375,100
1113,89.6484375,100
1114,89.6484375,100
1115,89.6484375,100
1116,89.6484375,100
1117,89.6484375,100
1118,89.6484375,100
1119,89.6484375,100
1120,89.6484375,100
1121,89.6484375,100
1122,89.6484375,100
1123,89.6484375,100
1124,89.6484375,100
1125,89.6484375,100
1126,89.6484375,100
1127,89.6484375,100
1128,89.6484375,100
1129,89.6484375,100
1130,89.6484375,100
1131,89.6484375,100
1132,89.6484375,100
1133,89.6484375,100
1134,89.6484375,100
1135,89.6484375,100
1136,89.6484375,100
1137,89.6484375,100
1138,134.11834716796875,100
1139,180,100
1140,180,100
1141,180,100
1142,79.06036376953125,100
1143,89.6484375,100
1144,89.6484375,100
1145,89.6484375,100
1146,89.6484375,100
1147,89.6484375,100
1148,89.6484375,100
1149,89.6484375,100
1150,89.6484375,100
1151,89.6484375,100
1152,89.6484375,100
1153,89.6484375,100
1154,89.6484375,100
1155,89.6484375,100
1156,89.6484375,100
1157,89.6484375,100
1158,89.6484375,100
1159,89.6484375,100
1160,89.6484375,100
1161,89.6484375,100
1162,89.6484375,100
1163,89.6484375,100
1164,89.6484375,100
1165,89.6484375,100
1166,89.6484375,100
1167,89.6484375,100
1168,89.6484375,100
1169,89.6484375,100
1170,89.6484375,100
1171,89.6484375,100
1172,89.6484375,100
1173,89.6484375,100
1174,89.6484375,100
1175,89.6484375,100
1176,98.118896484375,100
1177,112.236328125,100
1178,112.236328125,100
1179,93.8836669921875,100
1180,89.6484375,100
1181,89.6484375,100
1182,89.6484375,100
1183,89.6484375,100
1184,89.6484375,100
1185,89.6484375,100
1186,89.6484375,100
1187,89.6484375,100
1188,89.6484375,100
1189,89.6484375,100
1190,89.6484375,100
1191,89.6484375,100
1192,89.6484375,100
1193,89.6484375,100
1194,89.6484375,100
1195,89.6484375,100
1196,89.6484375,100
1197,89.6484375,100
1198,89.6484375,100
1199,89.6484375,100
1200,89.6484375,100
1201,89.6484375,100
1202,89.6484375,100
1203,89.6484375,100
1204,89.6484375,100
1205,89.6484375,100
1206,89.6484375,100
1207,89.6484375,100
1208,89.6484375,100
1209,89.6484375,100
1210,89.6484375,100
1211,89.6484375,100
1212,89.6484375,100
1213,89.6484375,100
1214,89.6484375,100
1215,89.6484375,100
1216,89.6484375,100
1217,89.6484375,100
1218,96.00128173828125,100
1219,107.29522705078125,100
1220,111.53045654296875,100
1221,112.236328125,100
1222,109.412841796875,100
1223,89.6484375,100
1224,89.6484375,100
1225,89.6484375,100
1226,89.6484375,100
1227,89.6484375,100
1228,89.6484375,100
1229,89.6484375,100
1230,89.6484375,100
1231,89.6484375,100
1232,89.6484375,100
1233,89.6484375,100
1234,89.6484375,100
1235,89.6484375,100
1236,89.6484375,100
1237,89.6484375,100
1238,89.6484375,100
1239,89.6484375,100
1240,89.6484375,100
1241,89.6484375,100
1242,89.6484375,100
1243,89.6484375,100
1244,89.6484375,100
1245,89.6484375,100
1246,89.6484375,100
1247,89.6484375,100
1248,89.6484375,100
1249,89.6484375,100
1250,89.6484375,100
1251,89.6484375,100
1252,89.6484375,100
1253,89.6484375,100
1254,89.6484375,100
1255,89.6484375,100
1256,89.6484375,100
1257,89.6484375,100
1258,89.6484375,100
1259,89.6484375,100
1260,89.6484375,100
1261,89.6484375,100
1262,89.6484375,100
1263,89.6484375,100
1264,89.6484375,100
1265,89.6484375,100
1266,89.6484375,100
1267,89.6484375,100
1268,89.6484375,100
1269,89.6484375,100
1270,89.6484375,100
1271,89.6484375,100
1272,89.6484375,100
1273,89.6484375,100
1274,89.6484375,100
1275,89.6484375,100
1276,89.6484375,100
1277,89.6484375,100
1278,89.6484375,100
1279,89.6484375,100
1280,89.6484375,100
1281,89.6484375,100
1282,89.6484375,100
1283,89.6484375,100
1284,89.6484375,100
1285,89.6484375,100
1286,89.6484375,100
1287,89.6484375,100
1288,89.6484375,100
1289,89.6484375,100
1290,89.6484375,100
1291,89.6484375,100
1292,89.6484375,100
1293,89.6484375,100
1294,89.6484375,100
1295,89.6484375,100
1296,89.6484375,100
1297,89.6484375,100
1298,89.6484375,100
1299,89.6484375,100
1300,89.6484375,100
1301,89.6484375,100
1302,89.6484375,100
1303,89.6484375,100
1304,89.6484375,100
1305,89.6484375,100
1306,89.6484375,100
1307,63.53118896484375,100
1308,0.00274658203125,100
1309,0.00274658203125,100
1310,4.23797607421875,100
1311,9.88494873046875,100
1312,14.8260498046875,100
1313,19.061279296875,100
1314,19.061279296875,100
1315,19.061279296875,100
1316,19.061279296875,100
1317,19.061279296875,100
1318,19.061279296875,100
1319,19.061279296875,100
1320,19.061279296875,100
1321,19.061279296875,100
1322,19.061279296875,100
1323,19.76715087890625,100
1324,19.76715087890625,100
1325,19.76715087890625,100
1326,19.061279296875,100
1327,19.061279296875,100
1328,19.061279296875,100
1329,19.061279296875,100
1330,19.061279296875,100
1331,19.061279296875,100
1332,19.061279296875,100
1333,18.35540771484375,100
1334,18.35540771484375,100
1335,17.6495361328125,100
